timeStamp,elapsed,label,threadName,success,URL,Latency,IdleTime,Connect
1557311234733,779,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE73-doctor1,779,0,1
1557311235513,730,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE74-doctor1,730,0,0
1557311236244,721,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE75-doctor1,721,0,0
1557311236966,745,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE76-doctor1,745,0,0
1557311237712,822,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE77-doctor1,822,0,0
1557311238535,779,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE78-doctor1,779,0,0
1557311239315,839,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE79-doctor1,839,0,1
1557311240155,806,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE80-doctor1,806,0,0
1557311240961,779,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE81-doctor1,779,0,1
1557311241740,1051,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE82-doctor1,1051,0,1
1557311242791,711,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE83-doctor1,711,0,1
1557311243503,814,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE84-doctor1,814,0,0
1557311244317,773,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE85-doctor1,773,0,1
1557311245091,855,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8000/get_ehr_no_eval/FISCALCODE86-doctor1,855,0,0
1557311245946,796,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8001/get_ehr_no_eval/FISCALCODE87-doctor1,796,0,1
1557311246743,713,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8002/get_ehr_no_eval/FISCALCODE88-doctor1,712,0,0
1557311247456,864,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8003/get_ehr_no_eval/FISCALCODE89-doctor1,864,0,0
1557311248321,722,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8004/get_ehr_no_eval/FISCALCODE90-doctor1,722,0,1
1557311249044,754,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8005/get_ehr_no_eval/FISCALCODE91-doctor1,754,0,0
1557311249799,739,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8006/get_ehr_no_eval/FISCALCODE92-doctor1,739,0,0
1557311250539,799,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8007/get_ehr_no_eval/FISCALCODE93-doctor1,799,0,1
1557311251339,771,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8008/get_ehr_no_eval/FISCALCODE94-doctor1,771,0,0
1557311252110,739,Get EHR-NoEval,Get EHR-NoEval 4-1,true,http://127.0.0.1:8009/get_ehr_no_eval/FISCALCODE95-doctor1,739,0,1
1557311252853,761,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/RSSSTF63M05C112S-true-patient1-whatever,761,0,0
1557311253615,762,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/BNCCRL85M12C143Y-true-patient2-whatever,762,0,1
1557311254378,771,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/VRDNNA97F01S432I-true-patient3-whatever,771,0,0
1557311255151,805,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/SMNGVN96M03A111S-true-patient4-whatever,805,0,0
1557311255957,727,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/RSSALS45F11R021T-true-patient5-whatever,727,0,0
1557311256685,706,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE1-true-patient6-whatever,706,0,0
1557311257392,802,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE2-true-patient7-whatever,802,0,0
1557311258196,786,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE3-true-patient8-whatever,786,0,0
1557311258983,754,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE4-true-patient9-whatever,754,0,1
1557311259738,865,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE5-true-patient10-whatever,865,0,1
1557311260604,752,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE6-true-patient11-whatever,752,0,0
1557311261356,730,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE7-true-patient12-whatever,730,0,1
1557311262087,806,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE8-true-patient13-whatever,806,0,0
1557311262894,730,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE9-true-patient14-whatever,730,0,0
1557311263624,755,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE10-true-patient15-whatever,755,0,1
1557311264380,749,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE11-true-patient16-whatever,749,0,1
1557311265129,771,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE12-true-patient17-whatever,770,0,0
1557311265900,724,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE13-true-patient18-whatever,724,0,0
1557311266624,880,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE14-true-patient19-whatever,880,0,1
1557311267505,780,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE15-true-patient20-whatever,780,0,0
1557311268286,755,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE16-true-patient21-whatever,755,0,0
1557311269041,838,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE17-true-patient22-whatever,838,0,0
1557311269880,797,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE18-true-patient23-whatever,797,0,0
1557311270678,708,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE19-true-patient24-whatever,708,0,0
1557311271387,724,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE20-true-patient25-whatever,724,0,0
1557311272111,734,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE21-true-patient26-whatever,734,0,1
1557311272845,1007,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE22-true-patient27-whatever,1007,0,1
1557311273854,786,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE23-true-patient28-whatever,786,0,1
1557311274641,738,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE24-true-patient29-whatever,738,0,0
1557311275380,803,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE25-true-patient30-whatever,803,0,0
1557311276183,790,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE26-true-patient31-whatever,790,0,0
1557311276973,735,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE27-true-patient32-whatever,735,0,0
1557311277709,968,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE28-true-patient33-whatever,968,0,0
1557311278677,753,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE29-true-patient34-whatever,753,0,1
1557311279431,825,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE30-true-patient35-whatever,825,0,0
1557311280258,764,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE31-true-patient36-whatever,764,0,0
1557311281022,742,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE32-true-patient37-whatever,742,0,1
1557311281764,709,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE33-true-patient38-whatever,709,0,1
1557311282474,763,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE34-true-patient39-whatever,763,0,0
1557311283237,750,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE35-true-patient40-whatever,750,0,1
1557311283987,745,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE36-true-patient41-whatever,745,0,0
1557311284732,830,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE37-true-patient42-whatever,830,0,1
1557311285563,846,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE38-true-patient43-whatever,846,0,0
1557311286409,767,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE39-true-patient44-whatever,767,0,0
1557311287177,764,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE40-true-patient45-whatever,764,0,0
1557311287942,886,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE41-true-patient46-whatever,886,0,0
1557311288828,762,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE42-true-patient47-whatever,762,0,1
1557311289591,726,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE43-true-patient48-whatever,726,0,0
1557311290317,797,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE44-true-patient49-whatever,797,0,1
1557311291114,807,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE45-true-patient50-whatever,807,0,0
1557311291921,795,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE46-true-patient51-whatever,795,0,1
1557311292716,775,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE47-true-patient52-whatever,775,0,1
1557311293491,749,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE48-true-patient53-whatever,749,0,1
1557311294241,736,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE49-true-patient54-whatever,736,0,1
1557311294977,865,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE50-true-patient55-whatever,865,0,1
1557311295842,769,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE51-true-patient56-whatever,769,0,0
1557311296612,814,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE52-true-patient57-whatever,814,0,0
1557311297426,774,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE53-true-patient58-whatever,774,0,0
1557311298200,682,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE54-true-patient59-whatever,682,0,1
1557311298883,747,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE55-true-patient60-whatever,747,0,0
1557311299630,745,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE56-true-patient61-whatever,745,0,1
1557311300376,864,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE57-true-patient62-whatever,864,0,0
1557311301241,754,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE58-true-patient63-whatever,754,0,0
1557311301996,772,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE59-true-patient64-whatever,772,0,0
1557311302769,799,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE60-true-patient65-whatever,798,0,0
1557311303568,1168,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE61-true-patient66-whatever,1168,0,0
1557311304737,795,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE62-true-patient67-whatever,794,0,0
1557311305532,737,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE63-true-patient68-whatever,737,0,0
1557311306269,797,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE64-true-patient69-whatever,797,0,0
1557311307067,839,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE65-true-patient70-whatever,839,0,0
1557311307906,742,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE66-true-patient71-whatever,742,0,1
1557311308648,1114,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE67-true-patient72-whatever,1114,0,1
1557311309763,719,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE68-true-patient73-whatever,719,0,0
1557311310483,786,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE69-true-patient74-whatever,786,0,1
1557311311270,812,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE70-true-patient75-whatever,812,0,0
1557311312082,810,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE71-true-patient76-whatever,810,0,1
1557311312892,772,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE72-true-patient77-whatever,772,0,1
1557311313663,765,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE73-true-patient78-whatever,765,0,1
1557311314429,730,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE74-true-patient79-whatever,730,0,0
1557311315160,741,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE75-true-patient80-whatever,741,0,0
1557311315902,751,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE76-true-patient81-whatever,751,0,0
1557311316653,757,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE77-true-patient82-whatever,757,0,0
1557311317410,848,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE78-true-patient83-whatever,848,0,1
1557311318258,773,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE79-true-patient84-whatever,773,0,1
1557311319033,797,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE80-true-patient85-whatever,797,0,0
1557311319830,761,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE81-true-patient86-whatever,761,0,1
1557311320592,780,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE82-true-patient87-whatever,780,0,0
1557311321373,808,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE83-true-patient88-whatever,808,0,0
1557311322181,803,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE84-true-patient89-whatever,803,0,1
1557311322984,731,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE85-true-patient90-whatever,731,0,1
1557311323715,827,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8000/update_consent/FISCALCODE86-true-patient91-whatever,827,0,1
1557311324543,768,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8001/update_consent/FISCALCODE87-true-patient92-whatever,768,0,0
1557311325311,707,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8002/update_consent/FISCALCODE88-true-patient93-whatever,707,0,1
1557311326018,740,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8003/update_consent/FISCALCODE89-true-patient94-whatever,740,0,1
1557311326759,866,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8004/update_consent/FISCALCODE90-true-patient95-whatever,866,0,0
1557311327625,760,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8005/update_consent/FISCALCODE91-true-patient96-whatever,760,0,1
1557311328385,730,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8006/update_consent/FISCALCODE92-true-patient97-whatever,730,0,1
1557311329115,773,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8007/update_consent/FISCALCODE93-true-patient98-whatever,773,0,1
1557311329888,873,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8008/update_consent/FISCALCODE94-true-patient99-whatever,873,0,0
1557311330761,814,Update Consent,Update Consent 5-1,true,http://127.0.0.1:8009/update_consent/FISCALCODE95-true-patient100-whatever,813,0,1
1557315791338,62,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE1-patient1-whatever,61,0,17
1557315791415,32,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE2-patient1-whatever,32,0,1
1557315791448,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE3-patient1-whatever,30,0,1
1557315791480,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE4-patient1-whatever,30,0,0
1557315791511,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE5-patient1-whatever,29,0,1
1557315791541,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE6-patient1-whatever,31,0,1
1557315791574,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE7-patient1-whatever,30,0,0
1557315791606,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE8-patient1-whatever,27,0,0
1557315791635,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE9-patient1-whatever,28,0,0
1557315791665,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE10-patient1-whatever,29,0,0
1557315791694,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE11-patient1-whatever,29,0,1
1557315791724,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE12-patient1-whatever,30,0,0
1557315791755,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE13-patient1-whatever,29,0,0
1557315791785,32,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE14-patient1-whatever,32,0,0
1557315791818,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE15-patient1-whatever,29,0,0
1557315791848,32,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE16-patient1-whatever,32,0,1
1557315791881,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE17-patient1-whatever,31,0,1
1557315791913,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE18-patient1-whatever,28,0,0
1557315791942,32,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE19-patient1-whatever,32,0,1
1557315791975,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE20-patient1-whatever,29,0,0
1557315792005,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE21-patient1-whatever,31,0,0
1557315792037,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE22-patient1-whatever,30,0,0
1557315792068,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE23-patient1-whatever,31,0,1
1557315792100,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE24-patient1-whatever,30,0,0
1557315792131,27,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE25-patient1-whatever,27,0,0
1557315792159,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE26-patient1-whatever,29,0,0
1557315792189,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE27-patient1-whatever,34,0,0
1557315792223,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE28-patient1-whatever,28,0,1
1557315792251,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE29-patient1-whatever,30,0,1
1557315792281,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE30-patient1-whatever,31,0,1
1557315792313,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE31-patient1-whatever,31,0,0
1557315792345,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE32-patient1-whatever,34,0,0
1557315792379,36,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE33-patient1-whatever,36,0,1
1557315792416,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE34-patient1-whatever,31,0,0
1557315792448,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE35-patient1-whatever,31,0,0
1557315792479,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE36-patient1-whatever,34,0,1
1557315792514,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE37-patient1-whatever,33,0,0
1557315792548,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE38-patient1-whatever,31,0,1
1557315792579,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE39-patient1-whatever,29,0,1
1557315792608,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE40-patient1-whatever,33,0,1
1557315792641,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE41-patient1-whatever,28,0,1
1557315792670,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE42-patient1-whatever,33,0,0
1557315792703,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE43-patient1-whatever,33,0,1
1557315792737,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE44-patient1-whatever,29,0,1
1557315792767,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE45-patient1-whatever,28,0,0
1557315792796,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE46-patient1-whatever,31,0,0
1557315792828,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE47-patient1-whatever,33,0,1
1557315792862,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE48-patient1-whatever,29,0,0
1557315792892,27,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE49-patient1-whatever,27,0,0
1557315792920,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE50-patient1-whatever,29,0,0
1557315792950,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE51-patient1-whatever,29,0,0
1557315792979,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE52-patient1-whatever,28,0,1
1557315793008,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE53-patient1-whatever,28,0,0
1557315793037,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE54-patient1-whatever,29,0,1
1557315793067,32,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE55-patient1-whatever,32,0,0
1557315793100,27,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE56-patient1-whatever,27,0,0
1557315793128,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE57-patient1-whatever,34,0,1
1557315793163,36,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE58-patient1-whatever,36,0,0
1557315793199,34,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8008/add_ehr/FISCALCODEFALSE59-patient1-whatever,34,0,1
1557315793233,31,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8009/add_ehr/FISCALCODEFALSE60-patient1-whatever,31,0,1
1557315793264,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8000/add_ehr/FISCALCODEFALSE61-patient1-whatever,33,0,1
1557315793298,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8001/add_ehr/FISCALCODEFALSE62-patient1-whatever,30,0,0
1557315793328,33,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8002/add_ehr/FISCALCODEFALSE63-patient1-whatever,33,0,1
1557315793362,37,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8003/add_ehr/FISCALCODEFALSE64-patient1-whatever,37,0,0
1557315793400,28,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8004/add_ehr/FISCALCODEFALSE65-patient1-whatever,28,0,1
1557315793429,36,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8005/add_ehr/FISCALCODEFALSE66-patient1-whatever,35,0,1
1557315793465,29,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8006/add_ehr/FISCALCODEFALSE67-patient1-whatever,29,0,0
1557315793494,30,Add EHR-False,Add EHR-False 1-1,true,http://127.0.0.1:8007/add_ehr/FISCALCODEFALSE68-patient1-whatever,30,0,1
